,status,id,code_gender,flag_own_car,flag_own_realty,cnt_children,amt_income_total,name_income_type,name_education_type,name_family_status,name_housing_type,days_birth,days_employed,flag_mobil,flag_work_phone,flag_phone,flag_email,occupation_type,cnt_fam_members
10759,0,5113674,f,n,y,0,148500.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-19276,365243,1,0,0,0,,2.0
14562,0,5149140,m,y,y,0,247500.0,working,secondary_/_secondary_special,married,house_/_apartment,-10952,-3577,1,1,0,0,laborers,2.0
2787,0,5033836,f,n,y,1,112500.0,working,secondary_/_secondary_special,civil_marriage,house_/_apartment,-14866,-6265,1,0,0,0,laborers,3.0
2347,0,5028983,f,n,y,0,193500.0,working,secondary_/_secondary_special,separated,house_/_apartment,-19063,-2213,1,1,1,1,laborers,1.0
12930,0,5135555,f,n,y,0,135000.0,commercial_associate,higher_education,single_/_not_married,house_/_apartment,-11375,-1236,1,0,0,0,sales_staff,1.0
2530,0,5029488,f,y,n,0,247500.0,working,secondary_/_secondary_special,married,house_/_apartment,-20952,-3852,1,0,0,1,managers,2.0
2448,0,5029247,f,n,y,0,135000.0,pensioner,higher_education,married,house_/_apartment,-21394,365243,1,0,0,0,,2.0
12991,0,5135737,m,n,y,2,112500.0,working,secondary_/_secondary_special,married,house_/_apartment,-11964,-4280,1,0,0,0,laborers,4.0
11567,0,5116763,f,n,y,0,90000.0,pensioner,incomplete_higher,separated,house_/_apartment,-24129,365243,1,0,0,0,,1.0
2812,0,5033919,m,y,y,0,247500.0,working,secondary_/_secondary_special,married,house_/_apartment,-21757,-2705,1,0,0,0,drivers,2.0
7666,0,5085788,f,n,y,3,157500.0,working,higher_education,married,house_/_apartment,-14274,-230,1,0,0,0,accountants,5.0
11497,0,5116597,f,n,n,0,144000.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-22643,365243,1,0,1,0,,2.0
12511,0,5125922,f,n,n,0,157500.0,working,higher_education,married,house_/_apartment,-11615,-2936,1,0,0,0,sales_staff,2.0
6156,0,5062468,m,y,y,0,180000.0,working,secondary_/_secondary_special,married,house_/_apartment,-16587,-1050,1,0,1,0,,2.0
6089,0,5062329,m,n,y,0,270000.0,working,secondary_/_secondary_special,separated,house_/_apartment,-15915,-2908,1,0,0,0,,1.0
8863,0,5092310,m,n,y,0,270000.0,working,secondary_/_secondary_special,married,house_/_apartment,-18625,-3153,1,0,1,0,laborers,2.0
9364,0,5096435,f,n,n,0,112500.0,working,secondary_/_secondary_special,married,house_/_apartment,-19219,-2835,1,0,0,0,,2.0
12419,0,5125672,f,n,n,0,45000.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-18532,-3666,1,1,1,0,core_staff,2.0
4772,0,5053043,f,n,y,0,148500.0,working,secondary_/_secondary_special,married,house_/_apartment,-12279,-1844,1,1,0,0,laborers,2.0
13690,0,5142591,f,n,y,0,180000.0,state_servant,higher_education,single_/_not_married,house_/_apartment,-12410,-3270,1,0,0,0,core_staff,1.0
13739,0,5142732,m,y,n,1,144000.0,working,secondary_/_secondary_special,married,house_/_apartment,-12116,-196,1,1,1,0,drivers,3.0
11000,0,5114481,f,n,y,0,90000.0,pensioner,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-22731,365243,1,0,0,0,,1.0
3704,0,5045379,m,y,y,0,261000.0,working,incomplete_higher,married,house_/_apartment,-15936,-1508,1,0,1,0,managers,2.0
11656,0,5117041,m,n,n,0,54000.0,pensioner,lower_secondary,married,house_/_apartment,-23030,365243,1,0,0,0,,2.0
14540,0,5149087,f,n,y,0,76500.0,working,secondary_/_secondary_special,married,house_/_apartment,-16347,-1812,1,0,0,0,sales_staff,2.0
13217,1,5137228,f,n,n,0,180000.0,working,higher_education,married,house_/_apartment,-10868,-1266,1,1,1,1,accountants,2.0
13347,0,5139318,f,n,y,0,121500.0,pensioner,higher_education,widow,house_/_apartment,-24231,365243,1,0,0,0,,1.0
3248,0,5038856,f,n,y,0,90000.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-24665,365243,1,0,0,0,,2.0
6322,0,5065462,f,n,n,0,157500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-19004,-1570,1,0,0,0,,2.0
6906,0,5067851,f,y,n,1,90000.0,working,higher_education,married,house_/_apartment,-11865,-3895,1,0,1,0,core_staff,3.0
8874,0,5092337,f,n,y,0,112500.0,working,secondary_/_secondary_special,married,house_/_apartment,-19054,-1296,1,0,0,0,cleaning_staff,2.0
442,0,5010262,m,n,y,1,562500.0,working,incomplete_higher,married,house_/_apartment,-13790,-5639,1,1,1,0,,3.0
6555,0,5066845,f,n,n,0,157500.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-21595,365243,1,0,0,1,,2.0
6180,0,5062518,f,n,y,1,112500.0,working,higher_education,married,house_/_apartment,-13656,-2207,1,0,1,0,sales_staff,3.0
7829,0,5088968,f,y,n,0,31500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-17762,-7734,1,1,1,0,cleaning_staff,2.0
5420,0,5056178,f,n,y,0,202500.0,commercial_associate,higher_education,married,house_/_apartment,-9663,-218,1,0,0,0,,2.0
4897,0,5053445,f,n,y,1,135000.0,commercial_associate,higher_education,separated,house_/_apartment,-16352,-3772,1,0,0,0,accountants,2.0
14605,0,5149282,f,n,y,0,81000.0,working,secondary_/_secondary_special,separated,house_/_apartment,-19691,-1081,1,0,0,0,sales_staff,1.0
4326,0,5048300,m,y,n,1,180000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-11091,-1161,1,0,0,0,laborers,3.0
5818,0,5061696,m,n,y,0,157500.0,commercial_associate,incomplete_higher,separated,house_/_apartment,-13463,-1993,1,0,0,0,security_staff,1.0
14346,1,5148529,f,n,y,0,81000.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-19484,-168,1,0,0,0,,1.0
13402,0,5139578,f,n,y,0,180000.0,pensioner,secondary_/_secondary_special,widow,house_/_apartment,-23421,365243,1,0,0,0,,1.0
11020,0,5114523,f,y,y,0,157500.0,working,higher_education,married,co-op_apartment,-22185,-347,1,1,0,0,accountants,2.0
11626,0,5116947,f,n,y,0,202500.0,working,higher_education,married,house_/_apartment,-10261,-3079,1,1,1,1,,2.0
713,0,5011025,m,y,y,2,99000.0,state_servant,secondary_/_secondary_special,married,with_parents,-16558,-3235,1,0,0,0,drivers,4.0
9333,0,5096286,f,n,n,0,112500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-18359,-11785,1,0,0,0,medicine_staff,2.0
14861,0,5150080,m,y,y,1,360000.0,commercial_associate,higher_education,married,rented_apartment,-10821,-2847,1,0,0,0,managers,3.0
2255,0,5028731,m,n,y,0,360000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-12483,-4039,1,0,0,0,managers,2.0
7417,0,5069489,f,y,y,0,157500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-14330,-1936,1,0,0,0,sales_staff,2.0
7277,0,5069036,m,y,n,0,157500.0,state_servant,secondary_/_secondary_special,single_/_not_married,municipal_apartment,-8466,-1236,1,0,0,0,laborers,1.0
4876,0,5053382,f,n,y,0,157500.0,working,secondary_/_secondary_special,civil_marriage,house_/_apartment,-20703,-110,1,1,1,0,laborers,2.0
4146,1,5047783,f,y,y,0,225000.0,commercial_associate,higher_education,civil_marriage,house_/_apartment,-11879,-308,1,1,1,0,sales_staff,2.0
8231,0,5090241,f,y,y,0,135000.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-22998,365243,1,0,1,0,,2.0
12211,0,5118502,f,y,n,2,315000.0,working,higher_education,married,house_/_apartment,-13793,-2653,1,1,1,0,managers,4.0
2031,0,5025141,f,n,y,1,270000.0,working,higher_education,single_/_not_married,house_/_apartment,-13728,-1250,1,0,1,0,laborers,2.0
940,0,5021834,f,y,y,1,157500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-11938,-2162,1,0,0,0,accountants,3.0
11733,0,5117272,m,n,y,2,135000.0,working,secondary_/_secondary_special,married,house_/_apartment,-19907,-6063,1,0,0,0,laborers,4.0
3803,0,5045708,m,n,y,0,180000.0,commercial_associate,higher_education,separated,house_/_apartment,-10282,-108,1,0,0,0,core_staff,1.0
11583,0,5116823,f,n,y,1,265500.0,commercial_associate,higher_education,married,house_/_apartment,-12022,-4081,1,0,0,0,managers,3.0
5864,0,5061798,f,n,y,0,225000.0,commercial_associate,secondary_/_secondary_special,widow,house_/_apartment,-20924,-1050,1,0,0,0,cleaning_staff,1.0
1052,0,5022201,m,y,n,0,112500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-19270,-2531,1,1,0,0,drivers,2.0
11360,0,5116238,m,n,y,0,126000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-15972,-1051,1,0,0,0,high_skill_tech_staff,2.0
5142,0,5054095,m,y,n,2,202500.0,working,higher_education,married,house_/_apartment,-11736,-727,1,0,0,0,drivers,4.0
659,0,5010910,f,y,y,0,81000.0,pensioner,higher_education,married,house_/_apartment,-20399,365243,1,0,0,0,,2.0
4867,0,5053359,f,n,y,0,171000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-20103,-2697,1,0,0,0,cleaning_staff,2.0
7889,0,5089173,f,y,n,1,184500.0,working,higher_education,separated,with_parents,-13438,-4447,1,1,0,0,core_staff,2.0
14573,0,5149169,m,y,y,0,202500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-21500,-2967,1,0,0,0,laborers,2.0
10899,0,5114088,f,n,n,1,90000.0,working,secondary_/_secondary_special,married,house_/_apartment,-16118,-1959,1,0,1,0,,3.0
8422,0,5090895,f,n,y,0,81000.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-11321,-459,1,1,1,0,laborers,1.0
2024,0,5025119,f,n,y,0,112500.0,state_servant,higher_education,married,house_/_apartment,-13513,-6394,1,0,1,0,core_staff,2.0
12428,0,5125708,f,y,y,0,135000.0,working,lower_secondary,married,house_/_apartment,-16413,-622,1,0,1,0,high_skill_tech_staff,2.0
5879,0,5061847,f,n,y,0,157500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-19654,-1751,1,0,1,0,,2.0
5924,0,5061954,m,y,n,0,135000.0,working,secondary_/_secondary_special,single_/_not_married,municipal_apartment,-12099,-1567,1,0,0,0,laborers,1.0
8518,0,5091209,f,n,y,0,135000.0,pensioner,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-14841,365243,1,0,0,0,,1.0
11266,0,5115980,m,y,y,2,180000.0,working,higher_education,married,house_/_apartment,-13174,-2477,1,0,0,0,managers,4.0
10443,0,5112758,f,y,n,1,315000.0,commercial_associate,higher_education,married,house_/_apartment,-11025,-2065,1,1,1,1,,3.0
1453,0,5023492,m,y,y,0,83250.0,working,secondary_/_secondary_special,married,house_/_apartment,-20592,-6230,1,1,1,1,,2.0
8250,0,5090313,f,n,y,0,202500.0,working,secondary_/_secondary_special,married,house_/_apartment,-13983,-2841,1,1,0,0,laborers,2.0
7165,0,5068663,f,y,y,0,360000.0,state_servant,higher_education,separated,house_/_apartment,-19305,-1905,1,0,0,0,core_staff,1.0
10173,0,5105675,f,n,n,1,135000.0,working,higher_education,married,with_parents,-10263,-583,1,0,0,0,secretaries,3.0
11006,0,5114498,f,n,y,0,85500.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-20806,365243,1,0,0,1,,2.0
7980,0,5089463,f,n,n,2,67500.0,working,secondary_/_secondary_special,married,municipal_apartment,-13891,-248,1,1,1,0,core_staff,4.0
433,0,5010228,m,y,y,0,315000.0,commercial_associate,incomplete_higher,married,house_/_apartment,-21572,-2170,1,0,0,0,secretaries,2.0
14520,0,5149042,f,n,y,0,180000.0,working,secondary_/_secondary_special,civil_marriage,house_/_apartment,-19750,-3608,1,0,0,0,laborers,2.0
1198,0,5022667,m,y,y,0,157500.0,commercial_associate,secondary_/_secondary_special,single_/_not_married,municipal_apartment,-9862,-2135,1,1,0,0,laborers,1.0
8189,0,5090091,f,n,y,0,148500.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-19276,365243,1,0,0,0,,2.0
6041,0,5062232,f,y,n,0,315000.0,working,secondary_/_secondary_special,married,house_/_apartment,-19441,-4064,1,0,0,0,managers,2.0
12585,0,5126157,m,n,n,0,180000.0,working,secondary_/_secondary_special,married,house_/_apartment,-14362,-288,1,1,1,0,laborers,2.0
14389,0,5148630,m,n,n,1,225000.0,working,higher_education,separated,office_apartment,-13057,-1051,1,0,0,0,,2.0
409,0,5010153,f,y,y,1,157500.0,working,secondary_/_secondary_special,married,house_/_apartment,-12500,-5762,1,0,0,0,managers,3.0
3707,0,5045384,m,y,y,0,261000.0,working,incomplete_higher,married,house_/_apartment,-15936,-1508,1,0,1,0,managers,2.0
8745,0,5091880,f,y,y,0,202500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-18463,-7048,1,0,0,0,accountants,2.0
6992,0,5068069,f,n,y,0,99000.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-22799,365243,1,0,0,0,,2.0
9719,0,5100067,m,y,n,0,270000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-20776,-2745,1,1,1,0,managers,2.0
4160,0,5047816,f,y,n,0,135000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-10445,-249,1,0,0,0,laborers,2.0
2822,0,5033950,m,y,y,0,247500.0,working,secondary_/_secondary_special,married,house_/_apartment,-18770,-1183,1,0,0,0,drivers,2.0
2079,0,5026625,f,n,y,0,99000.0,working,secondary_/_secondary_special,separated,house_/_apartment,-18068,-8870,1,0,0,0,medicine_staff,1.0
14700,0,5149546,f,n,y,0,130500.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-12676,-3455,1,0,0,0,core_staff,2.0
11620,0,5116924,f,n,n,1,90000.0,commercial_associate,incomplete_higher,civil_marriage,house_/_apartment,-11792,-126,1,0,0,0,laborers,3.0
11828,0,5117560,f,n,n,0,112500.0,pensioner,secondary_/_secondary_special,widow,house_/_apartment,-22824,365243,1,0,1,0,,1.0
13163,0,5137085,m,y,n,1,180000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-14566,-292,1,1,0,0,laborers,3.0
10395,0,5112637,f,n,y,0,157500.0,state_servant,secondary_/_secondary_special,civil_marriage,house_/_apartment,-12942,-3253,1,0,0,0,,2.0
10198,0,5105741,f,n,y,3,292500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-12368,-672,1,0,0,0,core_staff,5.0
3195,0,5038700,f,n,y,0,90000.0,working,secondary_/_secondary_special,married,house_/_apartment,-17098,-1021,1,0,0,0,core_staff,2.0
2704,0,5033598,m,y,n,0,270000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-11641,-2148,1,0,0,0,drivers,2.0
7998,0,5089517,f,y,n,1,405000.0,working,secondary_/_secondary_special,married,rented_apartment,-13810,-1678,1,1,1,1,core_staff,3.0
10113,0,5105485,m,n,y,0,180000.0,state_servant,higher_education,married,house_/_apartment,-9561,-2248,1,0,0,0,core_staff,2.0
1314,0,5022992,f,n,y,0,76500.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-24311,365243,1,0,1,0,,2.0
5029,0,5053827,m,y,y,0,180000.0,working,incomplete_higher,single_/_not_married,house_/_apartment,-10789,-1702,1,0,0,0,laborers,1.0
3652,0,5042306,f,y,y,0,225000.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-18110,-2074,1,0,0,0,managers,2.0
3291,0,5041076,f,n,n,3,112500.0,working,higher_education,married,house_/_apartment,-12094,-3079,1,0,0,0,laborers,5.0
14151,0,5145906,f,n,y,0,193500.0,working,higher_education,married,house_/_apartment,-21029,-7280,1,0,0,0,high_skill_tech_staff,2.0
14906,0,5150353,f,n,y,0,175500.0,commercial_associate,higher_education,married,house_/_apartment,-15248,-2227,1,1,1,0,managers,2.0
12034,0,5118124,m,y,n,0,180000.0,working,secondary_/_secondary_special,married,house_/_apartment,-11044,-2531,1,0,0,0,,2.0
6904,0,5067837,f,y,y,0,315000.0,working,higher_education,married,house_/_apartment,-21377,-577,1,0,0,1,,2.0
2139,0,5028393,f,n,n,0,202500.0,commercial_associate,higher_education,married,municipal_apartment,-13899,-4709,1,0,0,0,,2.0
3086,0,5037158,f,n,y,0,157500.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-22861,365243,1,0,1,0,,2.0
12700,0,5126476,f,n,n,0,76500.0,state_servant,secondary_/_secondary_special,civil_marriage,house_/_apartment,-17308,-6224,1,1,1,0,medicine_staff,2.0
7400,0,5069428,m,y,y,0,202500.0,working,secondary_/_secondary_special,married,municipal_apartment,-16896,-354,1,0,1,0,sales_staff,2.0
2377,0,5029061,m,y,y,2,675000.0,commercial_associate,higher_education,married,house_/_apartment,-13398,-3003,1,0,0,0,core_staff,4.0
9276,0,5096082,m,n,n,0,234000.0,working,secondary_/_secondary_special,married,house_/_apartment,-16148,-4541,1,1,0,0,drivers,2.0
9774,0,5100229,f,n,y,0,135000.0,commercial_associate,secondary_/_secondary_special,civil_marriage,house_/_apartment,-17439,-6853,1,0,0,0,laborers,2.0
7681,0,5085871,m,y,y,0,135000.0,commercial_associate,incomplete_higher,civil_marriage,house_/_apartment,-9497,-1052,1,0,0,0,laborers,2.0
7797,0,5088873,f,y,y,0,292500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-15375,-3200,1,0,0,1,laborers,2.0
1856,0,5024587,m,y,y,0,157500.0,working,secondary_/_secondary_special,married,with_parents,-8893,-1615,1,1,0,0,drivers,2.0
6393,0,5065729,f,n,y,1,202500.0,state_servant,secondary_/_secondary_special,civil_marriage,house_/_apartment,-15975,-8760,1,0,0,0,private_service_staff,3.0
14459,0,5148838,m,y,y,0,112500.0,commercial_associate,higher_education,married,house_/_apartment,-14229,-1112,1,0,0,0,security_staff,2.0
12543,0,5126046,m,y,y,0,121500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-19258,-3605,1,1,1,0,drivers,2.0
10566,0,5113097,f,y,n,1,315000.0,working,higher_education,married,house_/_apartment,-15419,-3657,1,0,0,0,,3.0
780,0,5021281,m,y,y,0,110250.0,working,higher_education,single_/_not_married,house_/_apartment,-14129,-5758,1,0,0,0,,1.0
4804,0,5053150,f,n,y,1,90000.0,working,higher_education,single_/_not_married,house_/_apartment,-16154,-2178,1,0,0,0,core_staff,2.0
12592,0,5126175,f,n,n,0,27000.0,working,higher_education,civil_marriage,house_/_apartment,-14869,-5067,1,1,0,0,managers,2.0
2405,0,5029121,f,n,y,0,123750.0,working,secondary_/_secondary_special,married,house_/_apartment,-16686,-599,1,0,0,0,cleaning_staff,2.0
6498,0,5066651,m,y,y,0,90000.0,working,secondary_/_secondary_special,married,with_parents,-11176,-3079,1,1,0,0,,2.0
3804,0,5045709,m,n,y,0,180000.0,commercial_associate,higher_education,separated,house_/_apartment,-10282,-108,1,0,0,0,core_staff,1.0
12022,0,5118072,f,y,n,0,126000.0,pensioner,higher_education,civil_marriage,house_/_apartment,-24932,365243,1,0,1,0,,2.0
11636,0,5116971,f,n,y,2,157500.0,commercial_associate,higher_education,married,house_/_apartment,-14975,-187,1,0,0,0,,4.0
3356,0,5041336,f,n,y,0,135000.0,pensioner,secondary_/_secondary_special,separated,house_/_apartment,-20752,365243,1,0,0,0,,1.0
2278,0,5028814,f,y,y,1,135000.0,working,higher_education,married,house_/_apartment,-12071,-721,1,0,0,0,,3.0
13495,0,5140093,m,y,n,0,135000.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-9948,-401,1,1,0,0,drivers,1.0
9489,0,5096837,f,n,y,0,94500.0,pensioner,higher_education,single_/_not_married,house_/_apartment,-22481,365243,1,0,0,0,,1.0
10166,0,5105663,f,y,y,2,540000.0,working,higher_education,single_/_not_married,house_/_apartment,-14160,-422,1,0,1,1,,3.0
3415,0,5041526,f,y,y,0,135000.0,working,higher_education,married,house_/_apartment,-13474,-2894,1,1,1,0,accountants,2.0
9773,0,5100225,f,n,y,0,247500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-19210,-3322,1,0,1,0,managers,2.0
13063,0,5135952,f,n,n,1,135000.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-15124,-717,1,0,1,0,low-skill_laborers,2.0
3790,0,5045657,m,n,y,0,30150.0,pensioner,lower_secondary,married,house_/_apartment,-23770,365243,1,0,0,0,,2.0
349,0,5009928,m,y,y,0,360000.0,working,higher_education,married,house_/_apartment,-19958,-7465,1,0,0,0,laborers,2.0
2206,0,5028598,f,y,y,2,225000.0,state_servant,higher_education,married,house_/_apartment,-11359,-1726,1,0,0,0,core_staff,4.0
3418,0,5041531,f,y,y,0,135000.0,working,higher_education,married,house_/_apartment,-13474,-2894,1,1,1,0,accountants,2.0
5714,0,5061450,f,n,y,0,270000.0,working,secondary_/_secondary_special,married,house_/_apartment,-18114,-10121,1,0,0,0,high_skill_tech_staff,2.0
8270,0,5090383,f,y,y,0,180000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-15421,-1198,1,0,1,0,laborers,2.0
8333,0,5090573,m,y,n,0,180000.0,pensioner,higher_education,married,house_/_apartment,-22268,365243,1,0,0,1,,2.0
3389,0,5041444,m,y,y,0,337500.0,commercial_associate,higher_education,married,house_/_apartment,-20395,-2682,1,0,0,0,managers,2.0
12424,0,5125697,m,y,y,1,135000.0,working,secondary_/_secondary_special,married,house_/_apartment,-10000,-1779,1,0,0,0,laborers,3.0
6297,0,5065380,f,y,y,0,135000.0,working,higher_education,civil_marriage,house_/_apartment,-16679,-443,1,0,0,0,,2.0
5464,0,5058363,f,n,y,0,157500.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-23173,365243,1,0,1,0,,2.0
9999,0,5105181,m,n,y,0,180000.0,working,secondary_/_secondary_special,married,house_/_apartment,-16165,-848,1,1,0,0,laborers,2.0
5486,0,5058450,f,n,y,0,85500.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-13894,-2457,1,0,0,0,core_staff,2.0
3305,0,5041116,f,n,y,0,225000.0,commercial_associate,higher_education,single_/_not_married,house_/_apartment,-17031,-642,1,0,0,0,core_staff,1.0
791,0,5021329,f,n,y,0,90000.0,state_servant,higher_education,married,house_/_apartment,-17767,-3804,1,0,0,0,cooking_staff,2.0
4281,0,5048171,f,y,y,0,121500.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-23683,365243,1,0,1,0,,2.0
14529,0,5149066,m,y,y,2,225000.0,commercial_associate,higher_education,married,house_/_apartment,-14869,-229,1,0,0,1,,4.0
3438,0,5041570,m,y,y,1,202500.0,working,secondary_/_secondary_special,married,house_/_apartment,-19060,-398,1,1,1,0,laborers,3.0
1290,0,5022913,f,n,y,0,225000.0,working,higher_education,single_/_not_married,house_/_apartment,-12195,-2592,1,0,1,0,managers,1.0
4749,0,5052950,f,n,y,0,157500.0,pensioner,secondary_/_secondary_special,widow,house_/_apartment,-24340,365243,1,0,1,0,,1.0
2814,0,5033924,m,y,y,0,157500.0,working,secondary_/_secondary_special,married,house_/_apartment,-10097,-1571,1,1,1,0,drivers,2.0
7709,0,5085991,f,y,y,0,225000.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-21717,365243,1,0,0,0,,2.0
26,0,5008895,f,n,y,0,297000.0,commercial_associate,secondary_/_secondary_special,single_/_not_married,rented_apartment,-15519,-3234,1,0,0,0,laborers,1.0
1464,0,5023514,m,y,y,1,112500.0,working,higher_education,married,house_/_apartment,-16023,-965,1,0,1,0,drivers,3.0
4594,0,5051155,m,n,n,1,247500.0,working,higher_education,single_/_not_married,house_/_apartment,-13816,-1870,1,0,0,0,laborers,2.0
13439,0,5139822,m,n,y,0,108000.0,working,secondary_/_secondary_special,married,house_/_apartment,-15997,-7341,1,1,1,0,laborers,2.0
9114,0,5095495,f,n,y,0,337500.0,state_servant,higher_education,married,house_/_apartment,-12797,-2318,1,0,0,0,core_staff,2.0
10695,0,5113496,f,n,y,1,135000.0,commercial_associate,incomplete_higher,married,house_/_apartment,-9734,-2049,1,1,1,1,core_staff,3.0
11919,0,5117785,f,n,n,0,112500.0,pensioner,secondary_/_secondary_special,widow,house_/_apartment,-20027,365243,1,0,0,0,,1.0
2075,0,5026120,m,y,y,0,225000.0,working,secondary_/_secondary_special,married,house_/_apartment,-16277,-6979,1,0,0,0,high_skill_tech_staff,2.0
10669,0,5113396,f,n,y,0,112500.0,working,secondary_/_secondary_special,married,house_/_apartment,-8552,-1562,1,0,0,0,sales_staff,2.0
8217,0,5090185,f,y,y,0,225000.0,pensioner,secondary_/_secondary_special,civil_marriage,house_/_apartment,-23013,365243,1,0,0,0,,2.0
1252,0,5022804,f,y,y,0,202500.0,working,higher_education,widow,house_/_apartment,-11998,-1497,1,0,0,0,managers,1.0
14273,0,5146456,f,n,y,0,135000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-15407,-1801,1,0,0,0,waiters/barmen_staff,2.0
3109,0,5037245,f,n,y,0,180000.0,pensioner,higher_education,married,house_/_apartment,-21113,365243,1,0,0,0,,2.0
6499,0,5066653,m,y,y,0,90000.0,working,secondary_/_secondary_special,married,with_parents,-11176,-3079,1,1,0,0,,2.0
191,0,5009495,m,y,n,0,270000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-11706,-1164,1,1,0,1,drivers,2.0
3141,0,5038545,m,y,n,0,225000.0,working,secondary_/_secondary_special,married,house_/_apartment,-9479,-1143,1,0,0,0,laborers,2.0
7344,0,5069232,f,n,n,1,67500.0,working,secondary_/_secondary_special,married,with_parents,-10565,-2970,1,0,0,0,medicine_staff,3.0
5519,0,5061070,m,y,n,0,256500.0,pensioner,higher_education,married,house_/_apartment,-21913,365243,1,0,1,0,,2.0
14684,0,5149491,f,y,y,0,90000.0,working,higher_education,married,house_/_apartment,-11351,-1172,1,1,0,0,laborers,2.0
2264,0,5028749,f,y,n,1,337500.0,working,higher_education,married,house_/_apartment,-10542,-2607,1,0,0,0,,3.0
5481,0,5058428,f,y,n,1,315000.0,commercial_associate,higher_education,married,house_/_apartment,-14504,-2518,1,0,0,0,accountants,3.0
2602,0,5029698,m,n,y,1,202500.0,working,higher_education,separated,house_/_apartment,-18085,-1205,1,0,0,0,security_staff,2.0
5895,0,5061887,f,n,y,0,292500.0,commercial_associate,higher_education,married,house_/_apartment,-18942,-4854,1,1,0,0,sales_staff,2.0
5475,0,5058395,m,n,y,0,121500.0,pensioner,higher_education,married,house_/_apartment,-21410,365243,1,0,0,0,,2.0
12006,0,5118028,f,n,n,0,315000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-13630,-3230,1,0,1,0,high_skill_tech_staff,2.0
2154,0,5028443,m,y,y,0,315000.0,working,higher_education,married,house_/_apartment,-15586,-3337,1,0,0,0,managers,2.0
571,0,5010637,f,y,y,0,180000.0,working,secondary_/_secondary_special,civil_marriage,house_/_apartment,-12461,-678,1,0,0,0,sales_staff,2.0
7947,0,5089355,f,n,n,0,121500.0,state_servant,higher_education,married,house_/_apartment,-22014,-5239,1,1,0,0,accountants,2.0
13320,0,5137495,m,y,n,2,135000.0,working,secondary_/_secondary_special,married,house_/_apartment,-11008,-108,1,1,1,0,drivers,4.0
10374,0,5111201,f,y,y,0,180000.0,working,secondary_/_secondary_special,married,house_/_apartment,-17455,-2642,1,0,0,0,sales_staff,2.0
3169,0,5038608,f,n,y,2,180000.0,state_servant,higher_education,married,house_/_apartment,-11020,-3578,1,0,0,0,core_staff,4.0
6881,0,5067761,f,n,y,0,202500.0,state_servant,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-23341,-5437,1,0,0,0,medicine_staff,1.0
